"ExternalRiskEstimate<0.3307";"ExternalRiskEstimate<0.4887";"ExternalRiskEstimate<0.6506";"ExternalRiskEstimate<0.8036";"NumSatisfactoryTrades<0.51";"TradeOpenTime<0.6249";"TradeOpenTime<0.7315";"TradeFrequency<0.4476";"TradeFrequency<0.5805";"Delinquency<0.534";"Delinquency<0.7286";"Delinquency<0.77";"Installment<0.4663";"Installment<0.525";"Installment<0.6812";"Inquiry<0.5299";"Inquiry<0.7477";"RevolvingBalance<0.3867";"RevolvingBalance<0.6005";"Utilization<0.5956";"TradeWBalance<0.3305";"RiskPerform"
0;0;0;0;0;0;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0
1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1
1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;0;0;1;1;1;0;0
0;0;1;1;0;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0
0;0;0;1;0;1;1;0;1;0;1;1;1;1;1;0;0;0;0;1;0;0
0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0
0;1;1;1;0;0;0;0;0;1;1;1;1;1;1;0;0;1;1;1;0;1
0;0;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0;0;1;0;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1
0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0
0;0;0;0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
0;0;1;1;0;0;1;0;1;0;0;0;1;1;1;0;0;1;1;1;0;1
0;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1
0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0
0;0;0;1;0;1;1;0;1;0;0;0;1;1;1;0;0;0;0;1;0;0
0;0;1;1;0;0;1;0;1;1;1;1;0;0;1;0;0;0;0;1;0;0
0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;1;1;0
0;0;1;1;0;0;1;0;1;1;1;1;1;1;1;0;0;0;1;1;0;1
0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0
0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0
0;0;1;1;1;0;0;0;1;0;1;1;0;0;1;0;0;0;1;1;0;0
0;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0
0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;1;1;0;0
0;0;0;1;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0;0
0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;0;0;1;0;1
0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
0;1;1;1;0;1;1;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1
0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;1;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;1;1;0;1
0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0
0;0;1;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;1;1
0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;1;0;1
0;0;0;0;1;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0
1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1
1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;1;1;1;1;1
0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0
0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;1
0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;1;1;1;0;1
0;0;0;1;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0
0;0;0;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;1
0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;0;1
0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;1;1;1;0
0;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0;0;0;1;1;0;0
0;0;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;1;1;1;0;0
0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0
0;0;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0
1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;0;1;1;0;1
1;1;1;1;0;0;1;0;1;1;1;1;0;0;1;0;0;1;1;1;0;1
0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0
0;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1
0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0
1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;0;0;1;1;0;1;1
1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1
0;0;0;0;1;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0
0;0;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0
1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;1;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
1;1;1;1;0;1;1;0;1;0;1;1;0;1;1;0;0;1;1;1;0;1
0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0
0;0;1;1;0;0;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0
1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1
0;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;0;1;1;1;0
0;0;0;1;1;0;1;0;1;1;1;1;1;1;1;0;0;0;0;1;0;0
0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
0;1;1;1;1;0;1;0;1;1;1;1;0;1;1;0;0;1;1;1;1;1
0;0;0;1;1;1;1;0;0;0;0;0;1;1;1;0;0;1;1;1;1;0
0;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;0;1;0;0
0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0
0;0;0;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0
0;0;0;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0
1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;0;0;1;1;1;1;1
0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0
1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;1;1;1;0;0
0;0;0;1;1;1;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0
1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;1;1;1;0;1
0;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;0;1
1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;1
1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;0;1
0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0
0;0;0;1;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0
0;0;0;0;1;1;1;0;1;1;1;1;0;0;1;0;0;0;0;1;0;0
0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;0
0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1
0;0;0;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1;1
1;1;1;1;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;0;0
0;0;0;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;1;1;0
0;0;0;1;1;0;1;0;1;1;1;1;0;0;1;0;0;0;1;1;0;1
0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0
1;1;1;1;0;0;1;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1
1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;1;0
0;1;1;1;0;1;1;0;1;1;1;1;0;0;1;0;0;0;0;1;0;0
0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0
1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;1;1;1;0;1
0;0;1;1;0;0;0;0;1;0;1;1;0;1;1;0;0;0;0;1;0;0
0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
0;0;0;1;1;0;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;1
0;0;1;1;1;0;1;0;1;0;1;1;0;1;1;0;0;1;1;1;1;0
0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0
0;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1
0;0;0;1;0;0;1;0;1;0;1;1;1;1;1;0;0;0;1;1;0;0
0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0;0;0;1;1;0;0
0;0;0;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1
1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;1;1;1;1;0
0;0;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;0;0
0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;1;1;0;0
0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1
0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;0;0;1
0;0;0;0;1;1;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1
0;0;0;0;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1
0;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0;1;0;1
0;1;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1
0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;0;0
0;0;0;0;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;0;0
1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1
0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0
0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0
0;0;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;0;0;1;0;0
1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;1;1;0;1
1;1;1;1;0;0;1;0;1;1;1;1;0;0;1;0;0;1;1;1;0;0
0;0;0;1;1;0;1;0;1;0;1;1;1;1;1;0;0;0;0;0;0;0
0;0;0;1;1;1;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0
0;1;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;1;1;1;1;1
0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1
0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;0;0;0;1;1;0;0
1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;0;0;1;1;1;1;0
0;0;0;1;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0
0;0;0;1;1;1;1;1;1;0;0;0;0;1;1;0;0;1;1;1;1;0
1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;0;0
1;1;1;1;1;0;1;0;1;0;1;1;0;0;1;0;0;0;1;1;0;1
0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0
0;0;1;1;1;1;1;0;1;0;1;1;0;0;1;0;0;1;1;1;0;1
0;0;1;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;0;0
0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0
0;1;1;1;0;0;0;0;0;1;1;1;0;1;1;0;0;1;1;1;0;0
0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1
1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1
0;0;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0
1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1
1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1
0;0;0;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1
0;1;1;1;0;0;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1
0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;1
0;0;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;0;0;1;0;1
0;1;1;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;1;0;0
1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1
0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;1;0;1
1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;0;0;1;1;1;1;0
1;1;1;1;0;1;1;0;1;1;1;1;0;0;1;0;0;1;1;1;1;1
1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1
0;0;1;1;0;0;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;0
0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
0;0;1;1;0;1;1;0;1;0;1;1;1;1;1;0;0;1;1;1;0;0
1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;1;1;1;0;1
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1
0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
0;0;1;1;0;1;1;0;0;0;1;1;1;1;1;0;0;0;1;1;0;0
0;0;0;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1
0;0;0;1;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;1;0;0
0;0;0;1;1;0;1;0;1;1;1;1;0;0;1;0;0;1;1;1;0;1
0;0;0;1;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0;1;0;0
0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0
0;0;0;1;1;0;1;0;1;0;0;1;1;1;1;0;0;1;1;1;1;0
0;0;0;1;1;0;1;0;1;0;1;1;1;1;1;0;0;0;1;1;1;0
0;0;0;0;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0;1;0;0
1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;0;1
0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;1;0;0
1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1
0;0;0;1;0;0;1;0;1;1;1;1;0;0;1;0;0;0;0;1;0;0
0;1;1;1;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;0;1
1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1
0;0;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;0;1;1;0;1
1;1;1;1;0;1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;0;1
0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;0;1;0;0;0;0;1
0;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;1;0;0
0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;1;0;0;0;0;1
0;0;0;1;1;0;1;0;1;1;1;1;0;1;1;0;1;0;0;1;1;0
0;0;0;1;1;0;1;0;0;0;1;1;1;1;1;0;1;0;0;1;0;0
0;0;0;1;1;1;1;0;1;1;1;1;0;0;1;0;1;0;0;0;0;1
0;0;0;1;1;1;1;1;1;0;1;1;0;1;1;0;1;0;0;0;0;0
0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0
0;0;0;1;0;0;1;0;1;0;0;1;0;1;1;0;1;0;1;1;0;0
0;0;0;1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;1;1;0;1
0;0;0;0;1;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0
0;0;1;1;1;1;1;0;1;0;1;1;0;1;1;0;1;0;1;1;0;1
1;1;1;1;0;0;0;0;0;1;1;1;0;0;1;0;1;1;1;1;1;0
0;0;0;0;1;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1
0;0;0;1;1;0;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;0
1;1;1;1;0;1;1;0;0;1;1;1;0;0;1;0;1;1;1;1;0;0
0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;0;1;0;1;1;0;0
1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1
0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0
0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0
1;1;1;1;0;1;1;0;1;1;1;1;0;0;1;1;1;1;1;1;0;1
0;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;0;1;1;0;1
0;0;0;1;1;0;1;1;1;0;0;1;0;0;1;0;1;0;1;1;0;0
0;0;0;0;0;1;1;0;1;0;0;0;1;1;1;0;0;0;1;0;0;0
0;1;1;1;1;0;1;0;1;1;1;1;0;0;1;0;1;0;1;1;0;1
0;0;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;1;1;1
0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1
1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0
0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1
1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;0
1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;1;1;1;1;1
0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0
0;0;0;1;0;0;0;0;1;0;1;1;1;1;1;0;1;0;0;1;0;0
0;1;1;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;1;1;0;0
0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0
0;1;1;1;0;1;1;0;0;0;0;1;1;1;1;1;1;0;1;1;0;1
0;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;1;0;1;1;0;1
0;0;1;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;0;1;1;0
0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0
0;0;1;1;1;1;1;0;0;1;1;1;0;0;1;0;1;1;1;1;0;1
0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;1;0;0
0;0;1;1;0;0;1;0;0;1;1;1;1;1;1;0;1;0;0;1;0;1
1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1
0;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;0;1
0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;1;0;0
0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;0
0;0;0;0;1;1;1;1;1;0;0;0;0;1;1;1;1;0;1;0;0;0
0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;1
0;0;1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0;1;1;0;0
0;0;0;1;0;1;1;0;1;0;1;1;1;1;1;0;1;0;0;0;0;0
0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0
0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0
0;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1
0;0;0;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;0;1;0;0
1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;0;1
1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1
0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;1
1;1;1;1;0;1;1;0;1;1;1;1;0;0;1;1;1;0;1;1;0;1
0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1
0;0;0;1;0;1;1;0;1;0;1;1;1;1;1;0;0;0;0;1;0;0
0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;0;0
1;1;1;1;0;1;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0
0;0;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;0;0;0;0;0
1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1
1;1;1;1;0;0;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1
1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1
0;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;0;1
0;0;0;1;0;1;1;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0
1;1;1;1;0;1;1;0;0;1;1;1;0;0;1;0;1;0;0;1;0;1
0;0;0;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1
0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;1;1;0;0;1;1;0
1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1
0;0;0;0;0;1;1;0;1;0;1;1;0;1;1;0;1;0;0;0;0;1
1;1;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1
0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;1;0;0
0;0;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1
0;0;1;1;0;1;1;0;1;0;0;0;0;1;1;0;1;1;1;1;0;0
1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;1
0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0
0;0;0;1;0;0;1;0;1;0;1;1;0;0;1;1;1;0;0;1;0;1
1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1
0;0;0;1;1;0;1;0;1;1;1;1;0;1;1;0;0;0;0;1;0;0
0;0;0;1;0;0;1;0;1;1;1;1;1;1;1;0;1;0;0;0;0;0
0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;0;1
0;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;1;0;0
0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0
0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0
0;0;0;1;0;0;0;0;1;0;1;1;1;1;1;1;1;0;1;1;0;1
0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1
0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1
0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;1;1;0;1;1;0;1
0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0
0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0
0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;1
0;0;0;1;1;0;0;1;1;1;1;1;0;1;1;0;1;0;0;1;0;1
0;0;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
0;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;1;1;1;0;0
1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;0;1
0;0;0;1;0;1;1;0;0;0;1;1;1;1;1;0;1;0;0;1;0;0
1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;1
0;0;0;1;0;1;1;0;0;0;0;1;0;0;1;0;1;0;1;1;0;0
1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;0;0
0;0;1;1;1;1;1;0;0;0;1;1;0;1;1;0;1;0;1;1;0;1
0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;1;0;0;1;0;0
1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
0;0;1;1;1;1;1;0;1;1;1;1;0;0;1;0;1;0;0;0;0;1
0;0;0;0;1;1;1;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0
0;0;0;0;0;1;1;0;1;0;0;0;1;1;1;1;1;0;1;1;0;0
0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;0;1;0;0;1;0;0
0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;0;0;0;1;1;0;1
0;0;0;0;1;1;1;1;1;0;0;1;0;0;1;1;1;0;0;1;0;1
0;0;0;1;0;0;0;0;1;1;1;1;1;1;1;0;0;0;1;1;0;0
1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1
0;0;1;1;1;0;0;0;1;1;1;1;0;0;1;0;1;0;1;1;0;1
0;0;0;0;1;1;1;1;1;0;0;0;0;0;1;0;1;1;1;1;0;0
0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1
0;1;1;1;0;1;1;0;1;0;1;1;0;0;1;1;1;1;1;0;0;1
0;1;1;1;1;0;0;0;1;1;1;1;0;1;1;0;0;1;1;1;0;0
1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1
0;0;0;0;0;1;1;0;1;0;1;1;1;1;1;0;1;0;0;1;0;0
0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0
0;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;0;0
0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;0;1;1
1;1;1;1;1;1;1;0;1;0;1;1;0;0;1;0;1;0;1;1;1;1
0;0;1;1;0;0;1;0;1;1;1;1;1;1;1;0;0;0;1;1;0;0
0;0;0;1;0;0;0;0;1;0;1;1;1;1;1;0;1;0;1;1;1;1
1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1
0;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;1;0;0;1;0;0
1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1
0;0;0;1;1;1;1;0;1;0;1;1;0;1;1;0;1;0;1;0;0;0
